0.847534,0.522184,0.090909,0.913192,0,0.139774,0.83591,0,0.127515,0.960218,0.167892,0.384366
0.651719,0.800341,0.181818,0.786896,1,0.237371,0.329246,0,0.125755,0.826097,0.111456,0.35688
0.600897,0.750853,0.181818,0.739576,1,0.35998,0.300459,0,0.17505,0.863605,0.823537,0.353352
0.536622,0.493174,1,0.517648,0,0.020844,0.071309,0.000069,0.305835,0.408957,0.224297,0.460011
0.524664,0.549488,0.636364,0.791749,1,0.033104,0.079081,0,0.31338,0.823824,0.047322,0.693131
0.96562,0.452218,0.090909,0.509596,0,0.160863,0,0.000097,0.138833,0.356672,0.600763,0.065329
0.571001,0.319113,0,0.536731,1,0.116233,0.170914,0,0.110664,0.487383,0.199859,0.311617
0.699552,0.721843,0.545455,0.70803,1,0.244728,0.041801,0.048095,0.15493,0.735167,0.183976,0.385429
0.889387,0.365188,0.090909,0.717075,1,0.042668,0.018339,0,0.130785,0.879518,0.472975,0.232366
0.713004,0.179181,0,0.340613,1,0.086562,0.090452,0.000062,0.710765,0,0.344074,0.448985
