0.70852,0.68942,1,0.5621,0,0.509564,0.003427,0,0.167505,0.357809,0.64142,0.097433
0.590433,0.532423,0.181818,0.555261,1,0.017656,0.030574,0.000008,0.129527,0.150943,0.200035,0.315701
0.629297,0.491468,0.454545,0.710126,0,0.103482,0.333565,0,0.182596,0.468061,0.216239,0.251481
0.7713,0.477816,0.272727,0.775425,0,0.049044,0.139104,0.000149,0.10664,0.785178,0.200444,0.259267
0.859492,0.150171,0.181818,0.294176,1,1,0.014309,0.104286,0.30835,0.221414,0.601099,0.220591
0.55157,0.795222,0.545455,0.79936,1,0.030897,0.284625,0,0.426559,0.474881,0.384908,0.308872
0.654709,0.803754,0.090909,0.838297,1,0.210397,0.107581,0,0.363682,0.790862,0.184608,0.287023
0.303438,0.832765,0.181818,0.727333,1,0.18563,0.033021,0.000054,0.245473,0.437372,0.480512,0.538734
0.690583,0.711604,0.818182,0.815575,0,0.071359,0.584018,0,0.346076,0.745397,0.215854,0.482108
0.778774,0.75256,0.909091,0.789433,0,0.207945,0.075051,0,0.245473,0.706752,0.400215,0.219168
