0.509716,0.174061,0.727273,0.568056,1,0,0.234247,0,0.15996,0.092976,0.160467,0.551369
0.624813,0.848123,0,0.815575,1,0.033104,0.089301,0.003581,0.348592,0.718118,0.240188,0.318705
0.949178,0.680887,1,0.921796,0,0.083129,0.092036,0,0.130533,0.893158,0.208269,0.326423
0.729447,0.762799,1,0.800022,0,0.044139,0.15796,0,0.026157,0.535122,0.232371,0.09129
0.7429,0.755973,0.454545,0.767704,1,0.301128,0.332125,0,0.776157,0.739714,0.151841,0.362629
0.729447,0.523891,0.636364,0.520296,1,0.65179,0.543715,0,0.469316,0.665833,0,0.493466
0.714499,0.175768,0.090909,0,0,0.985287,0.474624,0.000771,0.119215,0.272562,0.04093,0.302048
0.887892,0.728669,0.727273,0.942091,0,0.133399,0.268792,0.000145,0.29326,0.932939,0.216407,0.171312
1,0.544369,1,0.678248,1,0.541442,0.08743,0,0.202716,0.100932,0.416987,1
0.762332,0.291809,0.636364,0.787448,0,0.019617,0.267353,0.000181,0.15493,0.377131,0.2401,0.289768
