0.692078,0.477816,0.363636,0.801015,1,0.244728,0.57826,0,0.149899,0.536258,0.199427,0.093079
0.751868,0.83959,0.363636,0.925325,0,0.066209,0.575381,0,0.336016,0.709025,0.151849,0.321625
0.620329,0.496587,0.454545,0.765939,1,0.048308,0.196823,0,0.356137,0.672653,0.392189,0.20124
0.58296,0.668942,0.545455,0.615376,0,0.548798,0.058354,0,0.627767,0.587406,0.673851,0.341877
0.857997,0.726962,0.909091,0.665453,1,0.188328,0.080089,0.002314,1,0.702205,0.168205,0.247892
0.738416,0.271331,0.818182,0.423671,1,0.563512,0.769698,0.000012,0.15493,0.378268,0.135797,0.180296
0.346786,0.237201,0.363636,0.576329,0,0.042668,0.084839,0,0.740946,0.124801,0.471557,0.171312
0.523169,0.771331,0.545455,0.702625,0,0.049044,0.105566,0,0.285714,0.471471,0.143591,0.112312
0.470852,0.742321,0.727273,0.557688,1,0.079205,0.110028,0.000126,0.097837,0.291885,0.519976,0.374206
0.427504,0.790102,0.727273,0.701963,1,0.032124,0.005097,0,0.705734,0.41123,0.56069,0.181438
