0.793722,0.163823,1,0.399073,1,0.046346,0.843107,0.017429,0.126509,0.413503,0.376097,0.15447
0.892377,0.474403,0.090909,0.812817,1,0.062776,0.22705,0,0.022384,0.995454,0.343962,0.086463
0.672646,0.59215,0.545455,0.655857,1,0.281511,0.353716,0,0.217807,0.387361,0.552264,0.594573
0.726457,0.670648,0.727273,0.674167,1,0.038009,0.006234,0,0.662978,0.639691,0.240084,0.135461
0.935725,0,0.727273,0.356717,0,0.803825,0.021362,0.000034,0.112425,0.329393,0,0.308951
0.623318,0.587031,0.181818,0.739135,1,0.266797,0.301898,0,0.615191,0.211184,0.50302,0.415756
0.424514,0.875427,1,0.640966,1,0.426189,0.229929,0.02219,0.237928,0.360082,0.679074,0.240016
0.707025,0.209898,0.454545,0.46724,1,0.023051,0.666063,0.000005,0.152414,0.619232,0.191809,0
0.597907,0.412969,0.545455,0.723583,0,0.033104,0.150763,0.000006,0.207746,0.395317,0.280813,0.277982
0,0.15529,1,0.537062,0,0.038744,0.145005,0.000006,0.15996,0.011935,0.841239,0.414108
